,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,category_id,Category
250,qC0I5PEhkJo,2017-11-15,2010-01-14 15:56:31+00:00,94694,136,11,31,17,Sports
251,VifQlJit6A0,2017-11-15,2017-11-13 03:00:00+00:00,211683,2279,545,1838,24,Entertainment
252,PaJCFHXcWmM,2017-11-15,2017-11-13 17:00:04+00:00,210393,8996,290,4043,10,Music
253,0zk2SwmCpss,2017-11-15,2017-11-14 06:24:27+00:00,63780,831,12,301,17,Sports
254,SGVbdo2CkgI,2017-11-15,2017-11-14 13:00:16+00:00,18438,563,16,29,24,Entertainment
255,nc99ccSXST0,2017-11-15,2017-11-12 21:50:37+00:00,1099318,26813,1047,3827,28,Science & Technology
256,NfLVVJOuY5M,2017-11-15,2017-11-14 16:00:04+00:00,71661,6310,18,300,17,Sports
257,F388-6yDDpc,2017-11-15,2017-11-13 00:51:15+00:00,935879,5715,514,3442,17,Sports
258,KhdecX0qjNA,2017-11-15,2017-11-13 20:11:43+00:00,131153,7129,78,265,10,Music
259,iIxy3JN3-jc,2017-11-15,2017-11-13 15:42:28+00:00,84149,276,128,172,25,News & Politics
260,kWIzjMWmuYk,2017-11-15,2017-11-14 17:27:46+00:00,34138,4303,29,1399,23,Comedy
261,symdi5KSJts,2017-11-15,2017-11-14 13:00:16+00:00,144937,5246,171,280,24,Entertainment
262,_-aDHxoblr4,2017-11-15,2017-11-13 16:00:03+00:00,306550,16612,160,1311,27,Education
263,eNSN6qet1kE,2017-11-15,2017-11-13 15:30:17+00:00,328325,19970,104,3336,28,Science & Technology
264,39idVpFF7NQ,2017-11-15,2017-11-12 05:37:17+00:00,2472569,17959,2863,2690,24,Entertainment
265,U0hAC8O7RoI,2017-11-15,2017-11-13 01:43:12+00:00,341074,10915,1915,1313,2,Autos & Vehicles
266,5hEJsoDP2q4,2017-11-15,2017-11-14 17:00:12+00:00,113963,11576,155,635,24,Entertainment
267,NZFhMSgbKKM,2017-11-15,2017-11-13 15:11:00+00:00,21544,83,74,62,17,Sports
268,lBHPVE3AI6Y,2017-11-15,2017-11-13 15:03:21+00:00,93322,398,43,497,25,News & Politics
269,e_7zHm7GsYc,2017-11-15,2017-11-13 15:01:18+00:00,68084,2530,88,117,10,Music
270,TaTleo4cOs8,2017-11-15,2017-11-12 18:30:01+00:00,279092,8339,315,2371,15,Pets & Animals
271,GgVmn66oK_A,2017-11-15,2017-11-12 14:00:00+00:00,692631,9086,1406,4582,25,News & Politics
272,ogYum4kWXgk,2017-11-15,2017-11-13 13:00:06+00:00,155285,4719,64,207,24,Entertainment
273,kIUHDwn51y8,2017-11-15,2017-11-13 15:00:05+00:00,93829,2229,36,469,2,Autos & Vehicles
274,Lz7dya576HY,2017-11-15,2017-11-13 15:00:03+00:00,31639,586,42,67,26,Howto & Style
275,zNqCVTs38nU,2017-11-15,2017-11-13 02:15:30+00:00,37524,126,77,45,17,Sports
276,ZAQs-ctOqXQ,2017-11-15,2017-11-12 17:00:05+00:00,358358,9211,731,1385,23,Comedy
277,fcVjitaM3LY,2017-11-15,2017-11-13 12:13:36+00:00,158173,6587,68,611,28,Science & Technology
278,kqmhCaF5_44,2017-11-15,2017-11-14 16:10:38+00:00,45200,930,67,116,10,Music
279,B5HORANmzHw,2017-11-15,2017-11-12 22:00:01+00:00,286577,9606,248,1196,27,Education
280,6VhU_T463sU,2017-11-15,2017-11-12 15:00:01+00:00,315177,4212,171,259,28,Science & Technology
281,JBZTZZAcFTw,2017-11-15,2017-11-12 16:00:01+00:00,225044,2265,775,868,26,Howto & Style
282,eAyxMv4IBH8,2017-11-15,2017-11-12 00:01:11+00:00,399491,6240,326,287,23,Comedy
283,qeWvgZLz9yU,2017-11-15,2017-11-13 16:00:03+00:00,231104,12862,347,1824,26,Howto & Style
284,EJu_wPGFTw0,2017-11-15,2017-11-14 15:20:12+00:00,5813,33,3,0,17,Sports
285,MKLlDnUqho4,2017-11-15,2017-11-14 16:30:00+00:00,18317,1322,34,196,10,Music
286,wwZ-T_WQ03A,2017-11-15,2017-11-12 16:46:33+00:00,246134,5847,337,544,1,Film & Animation
287,9XSULcLI6Hg,2017-11-15,2017-11-12 15:24:29+00:00,32483,23,10,135,25,News & Politics
288,hz7ukDjuq4w,2017-11-15,2017-11-12 23:41:37+00:00,113462,4566,142,757,24,Entertainment
289,p2hJxyF7mok,2017-11-15,2017-11-12 05:55:42+00:00,311621,2425,145,465,19,Travel & Events
290,CBVGjS_EJok,2017-11-15,2017-11-06 17:52:50+00:00,94229,217,177,0,24,Entertainment
291,i-LCORFB860,2017-11-15,2017-11-13 09:21:27+00:00,571588,386,47,113,19,Travel & Events
292,dRpNZV18N_g,2017-11-15,2017-11-12 14:00:04+00:00,272604,9576,260,1619,24,Entertainment
293,vWYyZMH_QjA,2017-11-15,2017-11-13 17:26:03+00:00,42336,4293,89,428,1,Film & Animation
294,MNiweoKXwfg,2017-11-15,2017-11-13 17:00:26+00:00,13750,305,10,39,24,Entertainment
295,VJlSq6h0LNg,2017-11-15,2017-11-13 18:41:18+00:00,6684,18,57,54,17,Sports
296,ijJPFowBsBc,2017-11-15,2017-11-12 17:00:02+00:00,128523,4170,148,307,22,People & Blogs
297,HBS9783c0BI,2017-11-15,2017-11-14 06:47:03+00:00,102639,3218,1085,475,24,Entertainment
298,n1WpP7iowLc,2017-11-15,2017-11-10 17:00:03+00:00,20539417,840642,47715,124236,10,Music
299,PABlVzeldaM,2017-11-15,2017-11-12 13:13:33+00:00,238413,732,92,618,25,News & Politics
300,JwboxqDylgg,2017-11-15,2017-11-13 05:53:49+00:00,41029,296,32,33,17,Sports
301,dQvIbulWCM4,2017-11-15,2017-11-12 23:41:48+00:00,805124,44513,1756,3929,23,Comedy
302,pjuPpVLXDQg,2017-11-15,2017-11-13 00:46:11+00:00,55140,136,14,46,2,Autos & Vehicles
303,0mlNzVSJrT0,2017-11-15,2017-04-21 06:47:32+00:00,120817,2896,210,594,22,People & Blogs
304,n30k5CwLhS4,2017-11-15,2011-05-29 17:03:12+00:00,58469,828,253,271,1,Film & Animation
305,0tO_l_Ed5Rs,2017-11-15,2017-11-11 16:00:01+00:00,360223,15873,16033,7803,10,Music
306,BWPrk9PUwQE,2017-11-15,2017-11-12 00:45:54+00:00,1775997,37124,1980,2695,26,Howto & Style
307,1WDj0DddCcM,2017-11-15,2017-11-13 16:14:00+00:00,6685,11,35,18,25,News & Politics
308,bqgVB6Vl-lI,2017-11-15,2017-11-11 17:00:03+00:00,200060,4548,52,258,24,Entertainment
309,STI2fI7sKMo,2017-11-15,2017-11-11 15:00:03+00:00,346924,4657,1838,734,22,People & Blogs
310,9t9u_yPEidY,2017-11-15,2017-11-10 15:00:00+00:00,12987863,216319,17751,12133,10,Music
311,0PpNlNJ6Nng,2017-11-15,2017-11-11 19:03:43+00:00,1981757,103407,1419,12354,24,Entertainment
312,sbcbvuitiTc,2017-11-15,2017-11-10 18:23:05+00:00,1015189,2133,2483,1465,17,Sports
313,ZhSk8mPSWCg,2017-11-15,2017-11-13 20:51:31+00:00,3653,47,3,25,24,Entertainment
314,DM-ni_LSOFE,2017-11-15,2017-11-10 23:05:25+00:00,2255529,48000,2970,8507,24,Entertainment
315,069D0NmW39o,2017-11-15,2017-11-11 15:00:00+00:00,1155622,16060,883,1018,17,Sports
316,c-3JxzN2u34,2017-11-15,2017-11-12 15:05:55+00:00,9892,250,7,19,25,News & Politics
317,qooQd8AA7_M,2017-11-15,2017-11-12 05:01:00+00:00,5626588,408618,6121,28196,10,Music
318,9KIP-Ncp2jU,2017-11-15,2017-11-11 01:03:01+00:00,85643,170,45,0,22,People & Blogs
319,KODzih-pYlU,2017-11-15,2017-11-11 18:08:04+00:00,212310,7589,227,463,22,People & Blogs
320,w0XYVssCKjw,2017-11-15,2017-11-11 20:00:02+00:00,180284,6073,125,512,17,Sports
321,9xSx-5tmq44,2017-11-15,2017-11-11 06:34:48+00:00,301423,8409,349,952,24,Entertainment
322,1cgK-BIrXes,2017-11-15,2017-11-10 15:07:13+00:00,835573,27068,2021,5165,24,Entertainment
323,ujyTQNNjjDU,2017-11-15,2017-11-10 05:00:01+00:00,3686343,130373,3628,6694,10,Music
324,4v0nOAzcG2A,2017-11-15,2017-11-11 15:38:32+00:00,297840,10429,378,990,28,Science & Technology
325,8mhTWqWlQzU,2017-11-15,2017-11-11 01:19:33+00:00,2922523,119348,1161,6736,22,People & Blogs
326,6340tX9M_eM,2017-11-15,2017-11-10 19:00:00+00:00,595415,8795,450,1022,24,Entertainment
327,t4YAyT4ihIQ,2017-11-15,2017-11-10 18:30:01+00:00,3643894,125205,8702,5687,23,Comedy
328,L_5_slz4ke4,2017-11-15,2017-11-12 20:26:46+00:00,9833,73,21,62,25,News & Politics
329,Jw1Y-zhQURU,2017-11-15,2017-11-10 07:38:29+00:00,7563254,58209,10859,7120,26,Howto & Style
330,_Iz83-Cmt6A,2017-11-15,2017-11-09 22:23:51+00:00,54341,487,67,64,10,Music
331,lY_0mkYDZDU,2017-11-15,2017-11-10 17:00:05+00:00,357078,19783,610,1732,10,Music
332,ObIQ0s02UHg,2017-11-15,2017-11-10 14:40:48+00:00,1888789,44007,1997,1794,10,Music
333,AJYb0Yom5UQ,2017-11-15,2017-10-17 20:01:44+00:00,168446,374,48,191,23,Comedy
334,k8NxqyGcZA4,2017-11-15,2017-11-10 12:59:55+00:00,263656,2556,5584,2377,24,Entertainment
335,gLswXiRLdkA,2017-11-15,2017-11-11 02:42:23+00:00,515525,24115,1249,1860,26,Howto & Style
336,2Vv-BfVoq4g,2017-11-15,2017-11-09 11:04:14+00:00,39082222,1721383,23137,90352,10,Music
337,i4YQRLQVixM,2017-11-15,2017-11-10 07:28:14+00:00,1080230,2540,887,1040,28,Science & Technology
338,YlvCVbfS9M0,2017-11-15,2017-11-11 15:11:18+00:00,873362,36365,594,2630,10,Music
339,MyEqfBkzESU,2017-11-15,2017-11-10 20:40:44+00:00,366892,9052,2993,3088,26,Howto & Style
340,Fyyua5JzD9w,2017-11-15,2017-11-10 17:57:59+00:00,48372,382,11,29,22,People & Blogs
341,pa_oUisZZy0,2017-11-15,2017-11-11 00:30:16+00:00,216766,7108,95,319,22,People & Blogs
342,cccyOn99s4Y,2017-11-15,2017-11-10 23:00:01+00:00,81086,3085,150,250,24,Entertainment
343,9Th4qTv-4jE,2017-11-15,2017-11-13 08:38:48+00:00,3931,17,0,2,28,Science & Technology
344,arJ5h2TY3I4,2017-11-15,2017-11-10 17:00:51+00:00,1072970,102199,1469,8943,24,Entertainment
345,UFYCTJlayS4,2017-11-15,2017-11-11 03:56:10+00:00,56372,2332,191,261,1,Film & Animation
346,-2RVw2_QyxQ,2017-11-15,2017-11-12 02:39:01+00:00,69786,453,26,19,27,Education
347,e4FApt6z55c,2017-11-15,2017-11-10 15:43:00+00:00,204298,9321,386,993,10,Music
348,uTH--XRCGxM,2017-11-15,2017-11-10 17:01:04+00:00,101233,3128,51,93,24,Entertainment
349,2XK4omx9uMU,2017-11-15,2017-11-10 14:40:32+00:00,1126501,48219,444,1083,10,Music
350,gEHCXl4J9Qo,2017-11-15,2017-11-10 02:32:15+00:00,2498463,75023,1925,3483,24,Entertainment
351,RkHuWjiR-LM,2017-11-15,2017-11-10 18:03:54+00:00,224608,14843,180,1004,10,Music
352,-OK9i1_YYYc,2017-11-15,2017-11-12 00:18:43+00:00,45965,2284,35,17,15,Pets & Animals
353,xfmipNU4Odc,2017-11-15,2017-11-10 18:02:04+00:00,317304,17023,84,939,15,Pets & Animals
354,fNtLIcyjsnI,2017-11-15,2017-11-09 17:11:32+00:00,1996082,18992,1049,1322,1,Film & Animation
355,abGCYPCk294,2017-11-15,2017-11-11 17:55:27+00:00,44939,1576,110,1021,24,Entertainment
356,OKoL852K9uA,2017-11-15,2017-11-11 05:23:36+00:00,118316,3823,294,404,26,Howto & Style
357,b4vTZx_AtHk,2017-11-15,2017-11-09 18:36:48+00:00,2244971,101831,12677,11863,26,Howto & Style
358,kOnQocd799Y,2017-11-15,2017-11-09 17:14:11+00:00,2844271,60500,3667,8122,1,Film & Animation
359,wJYE0sFOteE,2017-11-15,2017-11-10 16:01:04+00:00,99019,2404,40,135,26,Howto & Style
360,jp9hK-jY6yY,2017-11-15,2017-11-09 22:21:13+00:00,3591699,212004,3528,20418,23,Comedy
361,DIU3xPdhCBI,2017-11-15,2017-11-09 22:26:10+00:00,1137392,26180,992,1055,10,Music
362,viyRD5z6ilQ,2017-11-15,2017-11-10 05:00:01+00:00,147193,5405,151,395,10,Music
363,QFfEtKvXMAs,2017-11-15,2017-11-10 17:00:05+00:00,482334,55001,184,3027,10,Music
364,x9mh-SwSKas,2017-11-15,2017-11-10 18:42:55+00:00,269509,10801,158,653,26,Howto & Style
365,g5c1bk8weaQ,2017-11-15,2017-11-10 03:43:43+00:00,3741812,314872,2647,12114,23,Comedy
366,fCTKDn3Q8xQ,2017-11-15,2017-11-09 11:24:14+00:00,1185773,45513,1378,4794,22,People & Blogs
367,xg9ebVTL9yE,2017-11-15,2017-11-10 05:00:06+00:00,178313,9072,98,656,10,Music
368,fbHbTBP_u7U,2017-11-15,2017-11-09 05:00:05+00:00,2185367,96850,1130,8216,10,Music
369,uiA4B5Y63IQ,2017-11-15,2017-11-09 22:00:07+00:00,366814,4099,172,449,1,Film & Animation
370,QOksZ8VogRw,2017-11-15,2017-11-09 17:03:42+00:00,797436,29425,585,1497,10,Music
371,Ja_GMU7-sjs,2017-11-15,2017-11-09 21:18:33+00:00,1646057,53901,1566,5963,28,Science & Technology
372,9oFP-pOMNwE,2017-11-15,2017-11-09 08:01:40+00:00,271685,3330,854,0,24,Entertainment
373,ttf_EzEkxBk,2017-11-15,2017-11-08 17:29:15+00:00,3505996,5934,3400,5162,17,Sports
374,Eg_kW5fw6qU,2017-11-15,2017-11-09 23:27:18+00:00,194946,9278,137,2803,22,People & Blogs
375,_dhneCO4YEE,2017-11-15,2017-11-09 07:00:01+00:00,392482,5659,2432,1311,22,People & Blogs
376,J_QGZspO4gg,2017-11-15,2017-11-09 15:45:05+00:00,1882868,88072,1219,6083,10,Music
377,ozkqm2ifMw8,2017-11-15,2017-11-10 13:24:10+00:00,226317,11702,125,471,10,Music
378,RYs08kX3Ih4,2017-11-15,2017-11-10 01:30:00+00:00,232083,14766,408,1107,26,Howto & Style
379,PkRBTF6nt4E,2017-11-15,2017-11-10 13:00:02+00:00,144694,1012,588,288,25,News & Politics
380,Rq9-mW6HgQE,2017-11-15,2017-11-09 08:35:00+00:00,908489,12261,339,1600,24,Entertainment
381,LMCuKltaY3M,2017-11-15,2017-11-10 08:00:01+00:00,180606,2400,159,239,10,Music
382,EYkEshCOhEU,2017-11-15,2017-11-10 00:24:29+00:00,308352,15765,399,984,22,People & Blogs
383,6nJw-jPQYVI,2017-11-15,2015-05-21 07:55:00+00:00,193832,1351,25,128,24,Entertainment
384,1Wk8ZRgXQnY,2017-11-15,2017-11-09 22:27:45+00:00,41251,1561,29,96,10,Music
385,tOFkFZbPdnQ,2017-11-15,2017-11-09 00:44:51+00:00,524911,7822,185,403,10,Music
386,qEEtzzi1EII,2017-11-15,2017-11-09 13:34:58+00:00,467804,19962,268,953,15,Pets & Animals
387,RQDphL2MVlM,2017-11-15,2017-11-10 22:22:04+00:00,77302,3756,123,222,26,Howto & Style
388,cYw-oyJ7AEY,2017-11-15,2017-11-10 08:00:01+00:00,304700,12347,577,756,10,Music
389,8l_e6bx8UG8,2017-11-15,2017-11-08 17:00:00+00:00,1440724,36686,6598,9637,10,Music
390,_qSW96a2aKY,2017-11-15,2017-11-08 05:01:25+00:00,878560,12961,1468,1788,24,Entertainment
391,2VP846QcA_4,2017-11-15,2017-11-09 11:30:00+00:00,155533,4621,233,451,24,Entertainment
392,lsfzA7sWlOM,2017-11-15,2017-11-09 19:59:48+00:00,161231,7803,169,1479,20,Gaming
393,X7flefV8tec,2017-11-15,2017-11-09 02:37:49+00:00,379918,4472,4507,2066,24,Entertainment
394,l7je4VAUvjA,2017-11-15,2017-11-10 08:00:03+00:00,90454,211,65,59,25,News & Politics
395,eHIY3HNNqzM,2017-11-15,2017-11-10 08:00:03+00:00,157037,7800,96,326,10,Music
396,5gFpcEKayz4,2017-11-15,2017-11-09 09:00:00+00:00,895507,38734,550,1270,10,Music
397,r96KpNTcog4,2017-11-15,2017-11-09 14:00:17+00:00,134372,7979,80,310,23,Comedy
398,6Detw08jRhs,2017-11-15,2017-11-09 18:24:34+00:00,55901,477,132,105,22,People & Blogs
399,_CJN_ryETIY,2017-11-15,2017-11-09 23:59:08+00:00,207678,10372,69,554,24,Entertainment
400,8-Cjsnq8kVU,2017-11-16,2017-11-15 14:01:03+00:00,3979891,151850,2378,8079,1,Film & Animation
401,hpapqEeb36k,2017-11-16,2017-11-15 14:52:38+00:00,387902,24442,414,1346,26,Howto & Style
402,cmoknv58jjE,2017-11-16,2017-11-14 21:00:02+00:00,1803724,57470,5261,7483,22,People & Blogs
403,sottGW1p5os,2017-11-16,2017-11-15 06:42:14+00:00,3621389,141681,1289,8127,24,Entertainment
404,cxMvzK2OQTw,2017-11-16,2017-11-14 16:43:11+00:00,1012513,20036,6510,5153,23,Comedy
405,EEIP1YpFXrE,2017-11-16,2017-11-15 20:00:00+00:00,224426,17784,225,2762,20,Gaming
406,YvfYK0EEhK4,2017-11-16,2017-11-14 15:32:51+00:00,1147169,31832,1902,1498,23,Comedy
407,dUMH6DVYskc,2017-11-16,2017-11-14 12:02:49+00:00,1362421,8970,4131,3857,28,Science & Technology
408,pgjRX9oGF7g,2017-11-16,2017-11-15 07:55:04+00:00,593969,24672,735,5173,24,Entertainment
409,bAkEd8r7Nnw,2017-11-16,2017-11-14 18:31:20+00:00,2916453,93039,1765,6493,24,Entertainment
410,_BVAJ3PXZ1k,2017-11-16,2017-11-15 11:30:00+00:00,533940,12633,597,1828,25,News & Politics
411,8hKbIhrb1WU,2017-11-16,2017-11-15 14:00:02+00:00,1559003,29898,884,1838,24,Entertainment
412,ItYOdWRo0JY,2017-11-16,2017-11-14 00:45:15+00:00,2900560,37329,34908,10768,28,Science & Technology
413,RTaDvKMtUeA,2017-11-16,2017-11-15 05:15:45+00:00,760341,13283,317,433,24,Entertainment
414,5530I_pYjbo,2017-11-16,2017-11-14 12:06:56+00:00,1961066,142740,773,8471,26,Howto & Style
415,jG1JY0rt2Os,2017-11-16,2017-11-15 05:00:02+00:00,1258937,114661,2509,11298,10,Music
416,RrhSJzM8NLE,2017-11-16,2017-11-15 13:10:12+00:00,133212,6260,202,528,10,Music
417,xL_qpDkF5A8,2017-11-16,2017-11-15 01:25:18+00:00,235655,2665,109,336,24,Entertainment
418,0gwkMY-mzUQ,2017-11-16,2017-11-15 20:11:41+00:00,208117,21334,255,1229,24,Entertainment
419,UwdLlnPaRAU,2017-11-16,2017-11-15 17:00:36+00:00,229515,9435,90,759,17,Sports
420,ve3oQBjcAGI,2017-11-16,2017-11-14 17:00:07+00:00,1496471,43974,2045,9442,1,Film & Animation
421,C4YNcqNF4hg,2017-11-16,2017-11-15 12:00:01+00:00,211596,3802,78,232,23,Comedy
422,gjXrm2Q-te4,2017-11-16,2017-11-14 04:55:24+00:00,2223948,76806,1169,4176,23,Comedy
423,kgaO45SyaO4,2017-11-16,2017-11-13 20:09:58+00:00,5531707,72727,3362,14816,28,Science & Technology
424,k1cA-Wh3Tc0,2017-11-16,2017-11-15 00:00:03+00:00,623803,17286,511,6126,28,Science & Technology
425,9SK1I0V6U5c,2017-11-16,2017-11-14 18:01:03+00:00,1610930,85208,916,5001,23,Comedy
426,Mn-3c6of8t8,2017-11-16,2017-11-15 13:29:28+00:00,42571,3557,147,693,24,Entertainment
427,eQVhAN7-IAw,2017-11-16,2017-11-15 03:43:47+00:00,507753,35595,483,2176,10,Music
428,TN5jzDgORqQ,2017-11-16,2017-11-15 15:00:05+00:00,237107,2207,138,261,24,Entertainment
429,9Ca8zWJOlFQ,2017-11-16,2017-11-15 02:17:29+00:00,1825705,77531,4156,12025,28,Science & Technology
430,CtBca6H6Teg,2017-11-16,2017-11-14 18:00:01+00:00,1251180,32186,455,4166,1,Film & Animation
431,mcqWcLDUeag,2017-11-16,2017-11-15 10:17:25+00:00,79863,259,131,47,24,Entertainment
432,4SANXNco_y4,2017-11-16,2017-11-15 17:05:36+00:00,50934,2793,104,295,10,Music
433,-oXybog2IuI,2017-11-16,2017-11-15 16:00:00+00:00,21740,979,5,93,27,Education
434,pcWKpGzhgq4,2017-11-16,2017-11-14 12:13:35+00:00,574778,7517,154,515,24,Entertainment
435,L3br0klRqF4,2017-11-16,2017-11-14 21:51:20+00:00,153220,660,320,479,25,News & Politics
436,oRF2-ZloSqg,2017-11-16,2017-11-15 02:26:15+00:00,845763,17929,502,2325,17,Sports
437,g0K5QoEj7FQ,2017-11-16,2017-11-14 22:34:14+00:00,42769,175,117,100,24,Entertainment
438,lzgQrHFDNLE,2017-11-16,2017-11-14 22:00:01+00:00,177648,6932,786,697,27,Education
439,qDAxDcjgn-8,2017-11-16,2017-11-14 23:06:27+00:00,225337,9576,587,2282,10,Music
440,0ANDjPQPS_Q,2017-11-16,2017-11-15 15:17:28+00:00,17901,2325,50,429,26,Howto & Style
441,p2EY93WfBQk,2017-11-16,2017-11-14 21:03:47+00:00,290124,23472,483,2308,26,Howto & Style
442,4ftGS_6i7mM,2017-11-16,2017-11-15 16:33:51+00:00,15232,84,11,20,17,Sports
443,9kF9xY74h-E,2017-11-16,2017-11-14 21:00:47+00:00,1291560,152975,650,8490,23,Comedy
444,vZzIS17HexE,2017-11-16,2017-11-15 03:11:17+00:00,28895,309,81,76,24,Entertainment
445,Y9nDagqKL7Q,2017-11-16,2017-11-13 20:47:49+00:00,520049,28187,452,1607,1,Film & Animation
446,upEIZAihcwo,2017-11-16,2017-11-15 17:29:26+00:00,10838,7,42,10,17,Sports
447,KJ12FVmumeA,2017-11-16,2017-11-14 16:28:34+00:00,281868,1546,245,885,17,Sports
448,2kyS6SvSYSE,2017-11-16,2017-11-13 17:13:01+00:00,2325233,91111,7543,21450,22,People & Blogs
449,815lSYphlbw,2017-11-16,2017-11-14 16:00:01+00:00,196434,6305,88,762,26,Howto & Style
450,DbJ2s_g1oDc,2017-11-16,2017-11-13 20:00:01+00:00,936075,21642,1202,2877,24,Entertainment
451,Jidk0O6uu-0,2017-11-16,2017-11-15 07:25:03+00:00,52607,3835,32,351,22,People & Blogs
452,E_86MEdNsAI,2017-11-16,2017-11-14 19:48:51+00:00,91701,5930,70,743,24,Entertainment
453,64IIfxDrhJY,2017-11-16,2017-11-15 13:32:00+00:00,17129,455,18,101,1,Film & Animation
454,1ZAPwfrtAFY,2017-11-16,2017-11-13 07:30:00+00:00,5086221,137819,10468,18395,24,Entertainment
455,gHZ1Qz0KiKM,2017-11-16,2017-11-13 19:07:23+00:00,860406,20489,2507,3083,28,Science & Technology
456,k-w8GxCpsCU,2017-11-16,2017-11-09 02:36:09+00:00,2394,19,0,2,17,Sports
457,Cr9oGxr0Qa0,2017-11-16,2017-11-14 14:00:02+00:00,153583,6989,92,845,28,Science & Technology
458,l4bAoNAx2uo,2017-11-16,2017-11-13 17:11:30+00:00,587752,11891,1777,6920,27,Education
459,yxFdue1dCtE,2017-11-16,2017-11-15 01:10:19+00:00,128892,1935,68,288,17,Sports
460,aAm6AHr14zY,2017-11-16,2017-11-14 04:42:58+00:00,98396,93,19,46,17,Sports
461,ryqZUqgjvW8,2017-11-16,2017-11-15 07:51:20+00:00,90641,2349,409,1246,24,Entertainment
462,I-5CODzeGEE,2017-11-16,2017-11-14 08:00:42+00:00,62185,4369,82,867,1,Film & Animation
463,FEjZiCPuvqQ,2017-11-16,2017-11-14 15:00:41+00:00,30576,1741,27,283,15,Pets & Animals
464,ENr6CXm1YxU,2017-11-16,2017-11-15 08:00:01+00:00,33887,1350,41,69,10,Music
465,3x0usYgljOk,2017-11-16,2017-11-15 05:14:50+00:00,12494,252,3,91,17,Sports
466,YVfyYrEmzgM,2017-11-16,2017-11-13 16:00:07+00:00,338317,11251,120,680,27,Education
467,jGiqc3HSxEg,2017-11-16,2017-11-13 15:30:01+00:00,232532,11933,231,607,27,Education
468,R9c-_neaxeU,2017-11-16,2017-11-14 16:29:00+00:00,100472,5140,40,560,24,Entertainment
469,5E4ZBSInqUU,2017-11-16,2017-11-13 17:00:00+00:00,2814427,194199,3757,12409,10,Music
470,VonJ4ASDO40,2017-11-16,2017-11-13 18:49:30+00:00,414929,8895,636,2594,24,Entertainment
471,puqaWrEC7tY,2017-11-16,2017-11-13 11:00:04+00:00,827546,15887,1299,3460,24,Entertainment
472,vU14JY3x81A,2017-11-16,2017-11-13 14:00:03+00:00,440163,17988,211,5752,27,Education
473,lZ68j2J_GOM,2017-11-16,2017-11-13 14:44:24+00:00,141129,8451,239,349,23,Comedy
474,iyrefjMs64k,2017-11-16,2017-11-14 16:45:24+00:00,34221,1445,593,903,24,Entertainment
475,5qpjK5DgCt4,2017-11-16,2017-11-12 19:05:24+00:00,4576001,172379,6952,9440,23,Comedy
476,zZ9FciUx6gs,2017-11-16,2017-11-13 15:31:44+00:00,282854,12958,664,1060,10,Music
477,SGVbdo2CkgI,2017-11-16,2017-11-14 13:00:16+00:00,30341,730,22,34,24,Entertainment
478,zxUwbflE1SY,2017-11-16,2017-11-13 13:00:10+00:00,207712,5447,143,1191,24,Entertainment
479,NfLVVJOuY5M,2017-11-16,2017-11-14 16:00:04+00:00,135459,9381,29,403,17,Sports
480,GKUE2U2qlzY,2017-11-16,2017-11-14 03:47:01+00:00,214305,4064,56,430,24,Entertainment
481,N0tmF4j4K6g,2017-11-16,2017-11-15 10:00:02+00:00,31910,1699,13,142,15,Pets & Animals
482,PaJCFHXcWmM,2017-11-16,2017-11-13 17:00:04+00:00,265822,9045,346,4701,10,Music
483,Hq89wYzOjfs,2017-11-16,2017-11-14 17:37:20+00:00,11769,127,13,0,27,Education
484,d380meD0W0M,2017-11-16,2017-11-12 18:01:41+00:00,2584165,147110,2305,19313,24,Entertainment
485,MltuW2kcREI,2017-11-16,2017-11-14 20:28:53+00:00,175760,15482,138,2164,24,Entertainment
486,VifQlJit6A0,2017-11-16,2017-11-13 03:00:00+00:00,220189,2338,565,1922,24,Entertainment
487,KhdecX0qjNA,2017-11-16,2017-11-13 20:11:43+00:00,157522,8012,85,286,10,Music
488,e_7zHm7GsYc,2017-11-16,2017-11-13 15:01:18+00:00,84091,2892,95,122,10,Music
489,i-LCORFB860,2017-11-16,2017-11-13 09:21:27+00:00,1037561,716,117,223,19,Travel & Events
490,ogYum4kWXgk,2017-11-16,2017-11-13 13:00:06+00:00,174568,4934,65,208,24,Entertainment
491,EJu_wPGFTw0,2017-11-16,2017-11-14 15:20:12+00:00,10457,54,4,2,17,Sports
492,symdi5KSJts,2017-11-16,2017-11-14 13:00:16+00:00,212992,7049,209,365,24,Entertainment
493,7oRdswHqaf8,2017-11-16,2017-11-14 14:01:36+00:00,31076,1814,36,523,26,Howto & Style
494,nc99ccSXST0,2017-11-16,2017-11-12 21:50:37+00:00,1154280,27632,1096,2547,28,Science & Technology
495,F388-6yDDpc,2017-11-16,2017-11-13 00:51:15+00:00,984836,5855,530,3171,17,Sports
496,U0hAC8O7RoI,2017-11-16,2017-11-13 01:43:12+00:00,549044,16946,2438,1626,2,Autos & Vehicles
497,kWIzjMWmuYk,2017-11-16,2017-11-14 17:27:46+00:00,46545,5320,37,1596,23,Comedy
498,oTObwUiXdYY,2017-11-16,2017-11-13 15:44:35+00:00,32347,145,44,245,25,News & Politics
499,_-aDHxoblr4,2017-11-16,2017-11-13 16:00:03+00:00,319797,17086,164,1356,27,Education
